tx	gene_id	d3_fw_1	d3_fw_2	d3_fw_3	d3_hw_1	d3_hw_2	d3_hw_3	d6_fw_1	d6_fw_2	d6_fw_3	d6_hw_1	d6_hw_2	d6_hw_3
HMEL032607g1.t1	HMEL032607g1	19.102	19.361	17.63	19.818	18.746	18.8	20.558	20.339	23.256	22.951	21.965	21.016
HMEL032608g1.t1	HMEL032608g1	9.738	9.151	10.489	9.047	9.101	10.812	18.976	15.326	15.932	17.696	14.709	13.155
HMEL014610g1.t1	HMEL014610g1	26.632	27.214	24.817	27.665	26.161	26.311	28.229	28.494	32.056	31.119	30.356	30.002
HMEL014615g1.t1	HMEL014615g1	456.944	454.584	444.155	463.411	449.44	446.243	475.039	483.243	489.046	491.542	498.211	508.479
HMEL014618g1.t1	HMEL014618g1	17.419	14.777	23.625	16.554	13.827	20.499	27.353	27.807	26.968	26.693	21.638	25.162
HMEL014618g1.t3	HMEL014618g1	17.419	14.777	23.625	16.554	13.827	20.499	27.353	27.807	26.968	26.693	21.638	25.162
HMEL014618g1.t2	HMEL014618g1	16.293	16.886	15.107	11.444	12.793	13.676	15.354	15.062	16.197	16.785	10.918	14.141
HMEL032610g1.t1	HMEL032610g1	91.593	94.877	89.196	96.447	91.881	93.342	103.823	101.051	107.606	109.562	104.705	108.363
HMEL030578g1.t1	HMEL030578g1	9.688	9.098	10.658	8.996	9.075	10.928	19.421	15.824	16.238	18.003	14.887	13.315
HmelGSTe7.mrna	HmelGSTe7	18.05	15.87	23.571	17.353	14.01	20.026	26.452	27.515	26.471	26.197	20.964	24.854
HMEL016343g1.t1	HMEL016343g1	629.577	626.361	616.019	635.872	621.098	617.733	648.287	656.908	662.662	664.948	671.949	682.364
HMEL016337g3.t1	HMEL016337g3	284.786	285.26	277.574	292.4	281.195	280.622	303.847	306.418	313.985	317.521	321.265	329.144
HMEL016337g4.t1	HMEL016337g4	21.758	22.118	20.224	22.672	21.371	21.472	23.353	23.127	26.446	25.936	25.17	24.095
HMEL016336g1.t1	HMEL016336g1	797.428	794.145	783.765	803.743	788.91	785.405	816.151	824.808	830.49	832.805	839.824	850.313
HMEL032630g1.t1	HMEL032630g1	1188.428	1185.145	1174.765	1194.743	1179.91	1176.405	1207.151	1215.808	1221.49	1223.805	1230.824	1241.313
HMEL016109g1.t1	HMEL016109g1	1057.428	1054.145	1043.765	1063.743	1048.91	1045.405	1076.151	1084.808	1090.49	1092.805	1099.824	1110.313
HMEL032278g1.t1	HMEL032278g1	159.731	163.468	156.625	167.545	160.301	161.861	177.64	174.307	181.754	186.408	182.729	189.093
HMEL004625-RA	HMEL004625-RA	37.247	38.11	35.106	38.569	36.595	37.029	40.457	40.536	44.971	43.978	43.013	42.88
HMEL004628g2.t1	HMEL004628g2	86.307	89.4	83.93	90.803	86.416	87.858	97.836	95.322	101.881	103.283	98.683	102.032
HMEL009246g1.t1	HMEL009246g1	25.743	26.311	23.966	26.755	25.303	25.412	27.258	27.472	30.941	30.041	29.239	28.898
HMEL009243g2.t1	HMEL009243g2	315.995	315.795	307.327	323.261	311.353	310.11	334.686	338.945	345.96	349.291	353.925	362.464
HMEL005753g2.t1	HMEL005753g2	735.472	732.209	721.849	741.786	726.963	723.497	754.232	762.889	768.619	770.87	777.896	788.35
HMEL037838g1.t1	HMEL037838g1	9.668	9.088	13.27	8.933	8.891	12.436	23.8	20.283	19.072	21.237	17.195	16.008
HMEL037835g1.t1	HMEL037835g1	132.075	136.091	129.418	139.074	132.997	134.72	148.295	144.539	151.631	155.804	150.468	156.466
HMEL037834g1.t1	HMEL037834g1	480.588	477.921	467.599	486.955	472.743	469.585	498.784	507.111	512.921	515.326	522.129	532.443
HMEL037834g1.t2	HMEL037834g1	468.753	466.227	455.906	475.169	461.058	457.916	486.916	495.18	500.986	503.429	510.165	520.461
HMEL037834g1.t3	HMEL037834g1	468.753	466.227	455.906	475.169	461.058	457.916	486.916	495.18	500.986	503.429	510.165	520.461
HmIR87a_1.mrna	HmIR87a_1	1607.428	1604.145	1593.765	1613.743	1598.91	1595.405	1626.151	1634.808	1640.49	1642.805	1649.824	1660.313
HMEL011773g1.t1	HMEL011773g1	119.154	123.099	116.569	125.663	120.086	121.658	134.152	130.671	137.618	141.286	135.429	141.15
HMEL037799g1.t1	HMEL037799g1	9.619	9.062	12.939	8.882	8.892	12.131	23.458	19.764	18.763	20.928	16.875	15.636
HMEL037842g1.t1	HMEL037842g1	915.428	912.145	901.765	921.743	906.91	903.405	934.151	942.808	948.49	950.805	957.824	968.313
HMEL012076g1.t1	HMEL012076g1	87.619	90.754	85.233	92.205	87.774	89.237	99.35	96.775	103.317	104.863	100.187	103.611
HMEL006004g1.t1	HMEL006004g1	61.787	63.611	59.446	64.399	61.103	62.198	69.309	68.074	73.9	73.912	71.132	72.434
HMEL021513g1.t1	HMEL021513g1	52.426	53.842	50.195	54.373	51.634	52.525	58.327	57.584	62.9	62.4	60.604	61.127
HMEL021513g1.t2	HMEL021513g1	52.426	53.842	50.195	54.373	51.634	52.525	58.327	57.584	62.9	62.4	60.604	61.127
HMEL021513g1.t3	HMEL021513g1	52.426	53.842	50.195	54.373	51.634	52.525	58.327	57.584	62.9	62.4	60.604	61.127
HMEL004693g1.t1	HMEL004693g1	1031.428	1028.145	1017.765	1037.743	1022.91	1019.405	1050.151	1058.808	1064.49	1066.805	1073.824	1084.313
HMEL013037g3.t1	HMEL013037g3	14.821	11.989	19.519	13.475	11.719	19.116	28.037	27.482	26.318	27.303	22.928	24.441
HMEL034207g1.t1	HMEL034207g1	514.155	511.269	500.949	520.499	506.043	502.808	532.557	541.012	546.805	549.154	556.041	566.413
HMEL031518g1.t1	HMEL031518g1	747.468	744.2	733.836	753.779	738.961	735.474	766.232	774.882	780.619	782.87	789.896	800.35
HMEL037857g1.t1	HMEL037857g1	9.768	9.142	13.576	9.034	8.937	12.842	24.141	20.825	19.386	21.583	17.502	16.392
HMEL037856g1.t1	HMEL037856g1	143.774	147.755	140.996	151.252	144.708	146.367	160.938	157.135	164.584	168.913	164.178	170.358
HMEL009161g1.t1	HMEL009161g1	623.59	620.383	610.035	629.889	615.109	611.756	642.29	650.913	656.663	658.951	665.95	676.364
HMEL009161g1.t2	HMEL009161g1	623.59	620.383	610.035	629.889	615.109	611.756	642.29	650.913	656.663	658.951	665.95	676.364
HMEL009162g1.t3	HMEL009162g1	475.661	473.032	462.726	482.026	467.886	464.728	493.832	502.156	507.946	510.375	517.141	527.447
HMEL009162g1.t2	HMEL009162g1	1140.428	1137.145	1126.765	1146.743	1131.91	1128.405	1159.151	1167.808	1173.49	1175.805	1182.824	1193.313
HMEL009162g1.t1	HMEL009162g1	418.867	416.897	406.4	425.475	411.871	408.615	436.779	444.574	450.421	453.021	459.402	469.575
HMEL008593g1.t3	HMEL008593g1	17.362	17.555	16.111	17.884	16.989	17.104	18.988	18.685	21.426	21.245	20.099	19.202
HMEL008593g1.t1	HMEL008593g1	52.994	54.437	50.748	54.988	52.207	53.12	58.991	58.235	63.585	63.124	61.251	61.825
HMEL008593g1.t2	HMEL008593g1	12.586	10.199	17.254	11.112	10.501	17.039	28.944	26.314	25.321	26.56	21.915	21.997
HMEL037849g1.t1	HMEL037849g1	34.682	35.545	32.663	35.996	34.111	34.505	37.636	37.73	41.99	40.983	40.089	39.836
HMEL037873g1.t1	HMEL037873g1	5418.428	5415.145	5404.765	5424.743	5409.91	5406.405	5437.151	5445.808	5451.49	5453.805	5460.824	5471.313
HMEL037875g1.t1	HMEL037875g1	3358.428	3355.145	3344.765	3364.743	3349.91	3346.405	3377.151	3385.808	3391.49	3393.805	3400.824	3411.313
HMEL002765g2.t1	HMEL002765g2	10.026	9.501	10.349	9.454	9.366	10.688	17	14.045	15.102	16.502	14.194	12.773
HMEL017728g1.t1	HMEL017728g1	1621.428	1618.145	1607.765	1627.743	1612.91	1609.405	1640.151	1648.808	1654.49	1656.805	1663.824	1674.313
HMEL006975g1.t1	HMEL006975g1	25.301	25.863	23.544	26.3	24.872	24.976	26.791	26.966	30.394	29.517	28.684	28.359
HMEL035467g1.t1	HMEL035467g1	14.058	11.522	18.639	12.811	11.232	18.304	28.172	27.09	26.067	27.385	22.784	24.213
HMEL037881g1.t3	HMEL037881g1	396.593	395.035	384.418	403.299	390.035	386.737	414.297	421.796	427.813	430.571	436.562	446.672
HMEL037881g1.t1	HMEL037881g1	561.8	558.713	548.382	568.119	553.431	550.194	580.369	588.948	594.727	597.038	604.001	614.39
HMEL037881g1.t2	HMEL037881g1	561.8	558.713	548.382	568.119	553.431	550.194	580.369	588.948	594.727	597.038	604.001	614.39
HMEL037882g1.t1	HMEL037882g1	1456.428	1453.145	1442.765	1462.743	1447.91	1444.405	1475.151	1483.808	1489.49	1491.805	1498.824	1509.313
HMEL037883g1.t1	HMEL037883g1	785.428	782.145	771.765	791.743	776.91	773.405	804.151	812.808	818.49	820.805	827.824	838.313
HMEL037886g1.t1	HMEL037886g1	47.428	48.58	45.19	49.065	46.635	47.367	52.381	51.888	57.06	56.274	54.755	55.038
HMEL036758g1.t1	HMEL036758g1	844.428	841.145	830.765	850.743	835.91	832.405	863.151	871.808	877.49	879.805	886.824	897.313
HMEL037890g1.t1	HMEL037890g1	569.753	566.64	556.322	576.067	561.371	558.106	588.36	596.936	602.715	605.035	611.989	622.388
HMEL016934g2.t1	HMEL016934g2	47.962	49.155	45.727	49.639	47.18	47.926	53.035	52.5	57.704	56.942	55.398	55.711
HMEL016934g1.t1	HMEL016934g1	47.962	49.155	45.727	49.639	47.18	47.926	53.035	52.5	57.704	56.942	55.398	55.711
HMEL016934g3.t1	HMEL016934g3	3026.428	3023.145	3012.765	3032.743	3017.91	3014.405	3045.151	3053.808	3059.49	3061.805	3068.824	3079.313
HMEL036260g1.t1	HMEL036260g1	1998.428	1995.145	1984.765	2004.743	1989.91	1986.405	2017.151	2025.808	2031.49	2033.805	2040.824	2051.313
HMEL037898g1.t1	HMEL037898g1	19.478	19.746	17.997	20.23	19.119	19.175	20.959	20.709	23.687	23.356	22.43	21.438
HMEL037900g1.t1	HMEL037900g1	16.547	17.017	15.023	11.882	13.105	13.908	15.177	15.44	16.215	17.063	11.322	14.491
HMEL037899g1.t1	HMEL037899g1	76.727	79.271	74.241	80.43	76.365	77.7	86.62	84.677	90.924	91.826	87.653	90.32
HMEL037901g1.t1	HMEL037901g1	18.382	18.627	16.963	19.01	18.025	18.082	19.856	19.648	22.471	22.22	21.121	20.249
HMEL037903g1.t1	HMEL037903g1	109.298	113.081	106.787	115.392	110.02	111.665	123.578	120.151	126.927	130.131	124.352	129.371
HMEL013965g1.t1	HMEL013965g1	2300.428	2297.145	2286.765	2306.743	2291.91	2288.405	2319.151	2327.808	2333.49	2335.805	2342.824	2353.313
HMEL010223g1.t1	HMEL010223g1	9.688	9.098	10.658	8.996	9.075	10.928	19.421	15.824	16.238	18.003	14.887	13.315
HMEL009964g1.t1	HMEL009964g1	466.788	464.285	453.955	473.214	459.106	455.971	484.941	493.189	498.998	501.453	508.174	518.464
HMEL009962g1.t1	HMEL009962g1	99.66	103.173	97.252	105.132	100.159	101.802	112.862	109.807	116.474	119.041	113.81	117.947
HMEL009961g1.t1	HMEL009961g1	74.828	77.272	72.349	78.354	74.412	75.722	84.407	82.553	88.751	89.514	85.52	88.031
HMEL037914g1.t1	HMEL037914g1	19.859	20.13	18.379	20.636	19.496	19.562	21.376	21.1	24.126	23.777	22.909	21.871
HMEL022063g1.t1	HMEL022063g1	773.428	770.145	759.765	779.743	764.91	761.405	792.151	800.808	806.49	808.805	815.824	826.313
HMEL037917g1.t1	HMEL037917g1	52.994	54.437	50.748	54.988	52.207	53.12	58.991	58.235	63.585	63.124	61.251	61.825
HMEL017967g1.t1	HMEL017967g1	970.428	967.145	956.765	976.743	961.91	958.405	989.151	997.808	1003.49	1005.805	1012.824	1023.313
HMEL037922g1.t1	HMEL037922g1	62.402	64.242	60.042	65.046	61.721	62.814	70.004	68.759	74.605	74.647	71.799	73.156
HMEL037923g1.t1	HMEL037923g1	684.503	681.262	670.899	690.813	676.001	672.558	703.258	711.896	717.63	719.91	726.926	737.358
HMEL037925g1.t1	HMEL037925g1	16.714	16.826	15.544	17.189	16.338	16.458	18.402	18.052	20.692	20.601	19.383	18.51
HMEL037926g1.t1	HMEL037926g1	70.386	72.663	67.931	73.597	69.914	71.107	79.247	77.607	83.765	84.231	80.511	82.689
HMEL002509g1.t1	HMEL002509g1	138.671	142.639	135.899	145.916	139.562	141.252	155.41	151.551	158.925	163.145	158.141	164.247
HMEL009112g1.t1	HMEL009112g1	392.742	391.213	380.604	399.458	386.255	382.96	410.417	417.85	423.862	426.632	432.6	442.697
HMEL009110-RA	HMEL009110-RA	44.684	45.714	42.493	46.203	43.872	44.532	49.108	48.83	53.81	52.87	51.611	51.758
HMEL009108g1.t1	HMEL009108g1	1261.428	1258.145	1247.765	1267.743	1252.91	1249.405	1280.151	1288.808	1294.49	1296.805	1303.824	1314.313
HMEL009108g1.t2	HMEL009108g1	1261.428	1258.145	1247.765	1267.743	1252.91	1249.405	1280.151	1288.808	1294.49	1296.805	1303.824	1314.313
HMEL037940g1.t1	HMEL037940g1	12.565	12.412	12.038	12.695	12.147	12.581	15.585	14.293	16.415	16.772	15.58	14.323
HMEL037941g1.t1	HMEL037941g1	373.532	372.258	361.797	380.44	367.45	364.261	391.477	398.165	404.396	407.177	412.795	422.813
HMEL009106-RA	HMEL009106-RA	2541.428	2538.145	2527.765	2547.743	2532.91	2529.405	2560.151	2568.808	2574.49	2576.805	2583.824	2594.313
HMEL037943g1.t1	HMEL037943g1	520.107	517.159	506.849	526.427	511.938	508.71	538.508	547	552.802	555.142	562.038	572.41
HMEL005691g1.t3	HMEL005691g1	234.391	236.117	228.767	242.246	232.34	232.604	253.509	253.263	261.428	265.276	266.796	273.954
HMEL005691g1.t1	HMEL005691g1	2659.428	2656.145	2645.765	2665.743	2650.91	2647.405	2678.151	2686.808	2692.49	2694.805	2701.824	2712.313
HMEL005691g1.t2	HMEL005691g1	2928.428	2925.145	2914.765	2934.743	2919.91	2916.405	2947.151	2955.808	2961.49	2963.805	2970.824	2981.313
HMEL037951g1.t1	HMEL037951g1	1268.428	1265.145	1254.765	1274.743	1259.91	1256.405	1287.151	1295.808	1301.49	1303.805	1310.824	1321.313
HMEL037952g1.t1	HMEL037952g1	83.099	86.024	80.652	87.297	83.045	84.446	94.046	91.743	98.208	99.448	94.957	98.072
HMEL007631g2.t1	HMEL007631g2	2066.428	2063.145	2052.765	2072.743	2057.91	2054.405	2085.151	2093.808	2099.49	2101.805	2108.824	2119.313
HMEL038023g1.t1	HMEL038023g1	1397.428	1394.145	1383.765	1403.743	1388.91	1385.405	1416.151	1424.808	1430.49	1432.805	1439.824	1450.313
HMEL038023g1.t2	HMEL038023g1	1397.428	1394.145	1383.765	1403.743	1388.91	1385.405	1416.151	1424.808	1430.49	1432.805	1439.824	1450.313
HMEL038023g1.t3	HMEL038023g1	1379.428	1376.145	1365.765	1385.743	1370.91	1367.405	1398.151	1406.808	1412.49	1414.805	1421.824	1432.313
HMEL038025g1.t1	HMEL038025g1	2228.428	2225.145	2214.765	2234.743	2219.91	2216.405	2247.151	2255.808	2261.49	2263.805	2270.824	2281.313
HMEL038027g1.t1	HMEL038027g1	1124.428	1121.145	1110.765	1130.743	1115.91	1112.405	1143.151	1151.808	1157.49	1159.805	1166.824	1177.313
HMEL022592-RA	HMEL022592-RA	414.981	413.063	402.56	421.593	408.047	404.757	432.866	440.614	446.456	449.098	455.427	465.591
HmelUGT47A4.mrna	HmelUGT47A4	422.747	420.758	410.232	429.333	415.693	412.429	440.641	448.55	454.392	456.955	463.385	473.562
HMEL009903g1.t1	HMEL009903g1	663.518	660.291	649.929	669.825	655.027	651.625	682.26	690.897	696.636	698.916	705.926	716.359
HMEL038030g1.t1	HMEL038030g1	147.483	151.46	144.614	155.08	148.422	149.924	164.906	161.226	168.601	173.018	168.544	174.737
HMEL021611g1.t1	HMEL021611g1	63.02	64.878	60.649	65.695	62.334	63.435	70.702	69.441	75.308	75.385	72.472	73.882
HMEL038060g1.t1	HMEL038060g1	731.474	728.215	717.851	737.789	722.963	719.502	750.232	758.891	764.619	766.87	773.898	784.35
HMEL002371g1.t1	HMEL002371g1	617.601	614.41	604.059	623.907	609.129	605.787	636.294	644.918	650.664	652.952	659.951	670.365
HMEL037997g1.t1	HMEL037997g1	33.212	34.03	31.257	34.478	32.657	32.999	35.947	36.054	40.222	39.205	38.353	38.004
HMEL002366g1.t1	HMEL002366g1	203.053	205.672	198.749	210.981	202.069	203.026	222.002	220.136	228.237	232.578	232.039	238.812
HMEL002366g2.t1	HMEL002366g2	61.787	63.611	59.446	64.399	61.103	62.198	69.309	68.074	73.9	73.912	71.132	72.434
HMEL002366g3.t1	HMEL002366g3	19.478	19.746	17.997	20.23	19.119	19.175	20.959	20.709	23.687	23.356	22.43	21.438
HMEL002366g4.t1	HMEL002366g4	85.658	88.725	83.281	90.101	85.745	87.158	97.078	94.601	101.159	102.506	97.933	101.237
HMEL037998g1.t1	HMEL037998g1	121.293	125.237	118.678	127.887	122.223	123.796	136.482	132.961	139.972	143.687	137.907	143.701
HMEL005290g1.t2	HMEL005290g1	1286.428	1283.145	1272.765	1292.743	1277.91	1274.405	1305.151	1313.808	1319.49	1321.805	1328.824	1339.313
HMEL005290g1.t1	HMEL005290g1	1313.428	1310.145	1299.765	1319.743	1304.91	1301.405	1332.151	1340.808	1346.49	1348.805	1355.824	1366.313
HMEL038004g1.t1	HMEL038004g1	37.247	38.11	35.106	38.569	36.595	37.029	40.457	40.536	44.971	43.978	43.013	42.88
HMEL004636g1.t1	HMEL004636g1	114.917	118.783	112.359	121.249	115.771	117.324	129.658	126.098	133.073	136.501	130.62	136.082
HMEL038056g1.t1	HMEL038056g1	1973.428	1970.145	1959.765	1979.743	1964.91	1961.405	1992.151	2000.808	2006.49	2008.805	2015.824	2026.313
HMEL038057g1.t1	HMEL038057g1	116.338	120.22	113.75	122.72	117.207	118.759	131.113	127.592	134.567	138.062	132.202	137.752
HMEL004124g1.t1	HMEL004124g1	168.306	171.78	165.028	176.204	168.598	170.134	186.564	183.477	191.076	195.592	192.578	199.027
HMEL036282g1.t1	HMEL036282g1	310.422	310.358	302.173	317.728	305.99	304.976	329.22	333.139	340.259	343.655	348.229	356.568
HMEL021483g1.t1	HMEL021483g1	161.301	164.966	158.144	169.119	161.817	163.343	179.241	175.956	183.437	188.077	184.52	190.883
HMEL016476g2.t1	HMEL016476g2	236.112	237.8	230.428	243.965	233.993	234.238	255.252	255.084	263.238	267.084	268.703	275.87
HMEL016476g1.t1	HMEL016476g1	30.302	31.03	28.456	31.462	29.796	30.107	32.56	32.78	36.674	35.7	34.94	34.483
HMEL016476g1.t2	HMEL016476g1	183.45	186.432	179.688	191.403	183.176	184.458	202.129	199.384	207.232	211.851	209.79	216.437
HMEL037967g1.t1	HMEL037967g1	1345.428	1342.145	1331.765	1351.743	1336.91	1333.405	1364.151	1372.808	1378.49	1380.805	1387.824	1398.313
HMEL021682g1.t1	HMEL021682g1	150.514	154.471	147.595	158.193	151.385	152.837	168.038	164.503	171.844	176.366	172.099	178.328
HMEL037970g1.t1	HMEL037970g1	106.503	110.228	104.012	112.427	107.158	108.767	120.459	117.181	123.932	126.922	121.349	126.054
HMEL037971g1.t1	HMEL037971g1	21.009	21.305	19.517	21.857	20.628	20.753	22.608	22.316	25.523	25.09	24.313	23.21
HMEL004812g1.t1	HMEL004812g1	44.134	45.146	41.958	45.645	43.327	43.982	48.473	48.219	53.145	52.202	50.991	51.104
HMEL004812g3.t1	HMEL004812g3	40.34	41.271	38.191	41.742	39.612	40.165	44.097	44.034	48.686	47.7	46.669	46.615
HMEL004812g4.t1	HMEL004812g4	526.045	523.068	512.758	532.378	517.835	514.635	544.476	552.985	558.788	561.132	568.031	578.403
HMEL004812g5.t1	HMEL004812g5	9.812	9.225	10.399	9.118	9.155	10.763	18.511	14.89	15.696	17.386	14.565	13.057
HMEL004812g6.t1	HMEL004812g6	135.002	139.008	132.244	142.084	135.924	137.599	151.447	147.62	154.842	159.051	153.839	159.929
HMEL037974g1.t1	HMEL037974g1	149.754	153.713	146.848	157.401	150.646	152.1	167.249	163.695	171.033	175.532	171.207	177.427
HMEL004814g1.t1	HMEL004814g1	27.528	28.129	25.711	28.574	27.035	27.256	29.297	29.538	33.205	32.228	31.487	31.087
HMEL002445g1.t1	HMEL002445g1	14.57	14.597	13.692	14.905	14.199	14.424	16.759	15.968	18.398	18.566	17.359	16.298
HMEL009363g1.t1	HMEL009363g1	498.33	495.543	485.242	504.675	490.352	487.162	516.65	525.04	530.855	533.211	540.068	550.42
HmelUGT34A5.mrna	HmelUGT34A5	1331.428	1328.145	1317.765	1337.743	1322.91	1319.405	1350.151	1358.808	1364.49	1366.805	1373.824	1384.313
HMEL022607-RA	HMEL022607-RA	1334.428	1331.145	1320.765	1340.743	1325.91	1322.405	1353.151	1361.808	1367.49	1369.805	1376.824	1387.313
HMEL030400g1.t1	HMEL030400g1	2818.428	2815.145	2804.765	2824.743	2809.91	2806.405	2837.151	2845.808	2851.49	2853.805	2860.824	2871.313
HMEL037965g1.t1	HMEL037965g1	50.161	51.472	47.949	51.98	49.386	50.201	55.672	54.997	60.293	59.631	57.997	58.385
HMEL013030g1.t1	HMEL013030g1	125.51	129.528	122.956	132.325	126.525	128.165	141.204	137.559	144.685	148.444	142.884	148.816
HMEL013029g1.t1	HMEL013029g1	737.471	734.205	723.848	743.784	728.962	725.49	756.232	764.885	770.619	772.87	779.896	790.35
HMEL005583g1.t1	HMEL005583g1	794.428	791.145	780.765	800.743	785.91	782.405	813.151	821.808	827.49	829.805	836.824	847.313
HMEL037961g1.t1	HMEL037961g1	39.814	40.732	37.66	41.199	39.096	39.628	43.463	43.43	48.063	47.052	46.046	45.986
HMEL037960g1.t1	HMEL037960g1	95.605	99.002	93.182	100.768	96.003	97.533	108.303	105.377	112.038	114.282	109.292	113.112
HMEL037959g1.t1	HMEL037959g1	113.502	117.337	110.972	119.783	114.335	115.893	128.141	124.612	131.515	134.935	129.014	134.41
HMEL004734g1.t1	HMEL004734g1	12.803	12.676	12.226	12.956	12.39	12.8	15.738	14.486	16.65	16.956	15.812	14.564
HMEL037958g1.t1	HMEL037958g1	165.967	169.507	162.694	173.812	166.319	167.832	184.168	180.957	188.488	193.098	189.857	196.306
HMEL004730g1.t2	HMEL004730g1	24.411	24.956	22.7	25.401	23.988	24.11	25.833	25.972	29.32	28.465	27.582	27.303
HMEL004730g1.t1	HMEL004730g1	14.57	14.597	13.692	14.905	14.199	14.424	16.759	15.968	18.398	18.566	17.359	16.298
HMEL004726g1.t1	HMEL004726g1	44.684	45.714	42.493	46.203	43.872	44.532	49.108	48.83	53.81	52.87	51.611	51.758
HMEL037955g1.t1	HMEL037955g1	3290.428	3287.145	3276.765	3296.743	3281.91	3278.405	3309.151	3317.808	3323.49	3325.805	3332.824	3343.313
HMEL037954g1.t1	HMEL037954g1	586.69	583.538	573.223	592.997	578.25	574.977	605.321	613.928	619.688	622.003	628.978	639.379
HMEL038020g1.t1	HMEL038020g1	184.25	187.223	180.48	192.211	183.967	185.246	202.935	200.239	208.109	212.71	210.714	217.364
HMEL038019g1.t1	HMEL038019g1	1312.428	1309.145	1298.765	1318.743	1303.91	1300.405	1331.151	1339.808	1345.49	1347.805	1354.824	1365.313
HMEL038019g1.t2	HMEL038019g1	1204.428	1201.145	1190.765	1210.743	1195.91	1192.405	1223.151	1231.808	1237.49	1239.805	1246.824	1257.313
HMEL007641g1.t1	HMEL007641g1	230.926	232.791	225.431	238.815	229.032	229.345	250.02	249.578	257.732	261.656	263.004	270.124
HMEL010043g1.t1	HMEL010043g1	413.035	411.157	400.636	419.666	406.137	402.865	430.904	438.637	444.489	447.132	453.449	463.608
HMEL038009g1.t1	HMEL038009g1	603.642	600.463	590.139	609.944	595.177	591.854	622.301	630.927	636.676	638.962	645.962	656.371
HMEL038009g1.t2	HMEL038009g1	603.642	600.463	590.139	609.944	595.177	591.854	622.301	630.927	636.676	638.962	645.962	656.371
HMEL038010g1.t1	HMEL038010g1	2088.428	2085.145	2074.765	2094.743	2079.91	2076.405	2107.151	2115.808	2121.49	2123.805	2130.824	2141.313
HMEL038070g1.t1	HMEL038070g1	330.902	330.316	321.155	338.092	325.927	323.952	349.346	354.384	361.118	364.177	368.64	378.22
HMEL005100g1.t1	HMEL005100g1	587.687	584.53	574.219	593.994	579.245	575.972	606.316	614.928	620.688	622.999	629.978	640.379
HMEL038053g1.t1	HMEL038053g1	1446.428	1443.145	1432.765	1452.743	1437.91	1434.405	1465.151	1473.808	1479.49	1481.805	1488.824	1499.313
HMEL005095g1.t1	HMEL005095g1	806.428	803.145	792.765	812.743	797.91	794.405	825.151	833.808	839.49	841.805	848.824	859.313
HMEL038044g1.t1	HMEL038044g1	307.665	307.632	299.534	314.997	303.313	302.351	326.47	330.253	337.423	340.857	345.375	353.619
HMEL005600g1.t1	HMEL005600g1	367.78	366.636	356.392	374.756	361.88	358.89	385.832	392.305	398.612	401.389	406.904	416.844
HMEL007649g1.t1	HMEL007649g1	228.365	230.253	222.975	236.237	226.534	226.899	247.369	246.823	254.928	258.963	260.17	267.254
HMEL007648g1.t1	HMEL007648g1	287.512	287.909	280.19	295.106	283.837	283.233	306.498	309.246	316.765	320.3	324.145	332.078
HMEL038017g1.t1	HMEL038017g1	1184.428	1181.145	1170.765	1190.743	1175.91	1172.405	1203.151	1211.808	1217.49	1219.805	1226.824	1237.313
HMEL034542g1.t1	HMEL034542g1	539.948	536.903	526.598	546.253	531.652	528.439	558.43	566.966	572.754	575.094	582.022	592.4
HMEL038082g1.t1	HMEL038082g1	120.578	124.531	117.973	127.143	121.514	123.081	135.691	132.197	139.191	142.892	137.073	142.85
HMEL038092g1.t1	HMEL038092g1	177.062	180.232	173.533	184.959	177.036	178.388	195.604	192.692	200.378	205.023	202.496	209.059
HMEL015584g1.t1	HMEL015584g1	18.382	18.627	16.963	19.01	18.025	18.082	19.856	19.648	22.471	22.22	21.121	20.249
HMEL038090g1.t1	HMEL038090g1	234.391	236.117	228.767	242.246	232.34	232.604	253.509	253.263	261.428	265.276	266.796	273.954
HMEL021872g1.t1	HMEL021872g1	449.089	446.839	436.369	455.593	441.683	438.458	467.143	475.28	481.097	483.609	490.239	500.492
HMEL038007g1.t1	HMEL038007g1	55.274	56.821	53.004	57.444	54.512	55.465	61.697	60.805	66.297	65.955	63.872	64.621
HMEL038087g1.t1	HMEL038087g1	1598.428	1595.145	1584.765	1604.743	1589.91	1586.405	1617.151	1625.808	1631.49	1633.805	1640.824	1651.313
HMEL038079g1.t1	HMEL038079g1	27.083	27.669	25.261	28.118	26.595	26.782	28.755	29.011	32.628	31.672	30.918	30.547
HMEL038081g1.t1	HMEL038081g1	259.635	260.848	253.334	267.456	256.953	256.833	278.941	280.018	288.092	291.718	294.482	301.894
HMEL015587g1.t1	HMEL015587g1	701.494	698.24	687.877	707.797	692.987	689.527	720.248	728.893	734.63	736.891	743.918	754.357
HMEL015588g1.t1	HMEL015588g1	203.053	205.672	198.749	210.981	202.069	203.026	222.002	220.136	228.237	232.578	232.039	238.812
HMEL015589g1.t1	HMEL015589g1	1640.428	1637.145	1626.765	1646.743	1631.91	1628.405	1659.151	1667.808	1673.49	1675.805	1682.824	1693.313
HMEL038094g1.t1	HMEL038094g1	230.066	231.95	224.608	237.953	228.199	228.526	249.139	248.659	256.799	260.76	262.059	269.161
HMEL038097g1.t1	HMEL038097g1	43.584	44.585	41.428	45.088	42.786	43.433	47.856	47.61	52.49	51.545	50.377	50.457
